2	88125	4.499292
4	4069	4.681860
4	4975	4.467000
6	2396	4.486093
6	6643	4.345954
6	98154	4.372943
6	112556	4.347057
8	48780	4.507439
8	51662	4.691193
9	908	4.402187
9	58559	4.488037
11	923	4.363738
13	947	4.550084
15	84716	4.422585
16	2273	4.667921
16	2420	4.630611
16	4025	4.564296
22	1374	4.547593
23	2329	4.419037
25	2528	4.619539
25	92507	4.491845
25	112138	4.610473
27	3147	4.508737
27	3753	4.600253
27	59784	4.515191
27	115617	4.465796
28	1178	4.535589
28	3307	4.475060
30	1387	4.566908
33	911	4.654225
37	5952	4.500462
43	53972	4.612722
43	84152	4.505179
44	82976	4.807824
44	104374	4.605321
47	589	4.488896
47	2997	4.534762
48	1958	4.653124
49	54286	4.509746
54	116905	4.632338
55	5995	4.359998
57	3210	4.500397
58	78499	4.478500
59	48516	4.392427
61	2905	4.531289
62	1197	4.449479
64	914	4.663170
64	915	4.462913
66	114935	4.541555
68	750	4.340717
68	2329	4.462820
68	7361	4.417665
70	17	4.459211
70	50	4.388856
70	2396	4.544831
70	58559	4.413729
72	3224	4.542955
74	1203	4.343014
75	89774	4.514720
76	1200	4.429248
76	1210	4.477766
80	3751	4.722796
84	1281	4.492340
85	42725	4.541805
86	84716	4.539470
87	928	4.553459
87	6273	4.749060
89	99114	4.360728
91	111759	4.450075
94	1281	4.563345
95	112852	4.407549
99	150	4.643548
99	2571	4.427096
103	150	4.492982
103	1197	4.400841
104	4848	4.452764
106	78469	4.598775
107	5952	4.422676
108	253	4.375678
110	50	4.366542
110	58559	4.422340
113	91529	4.374224
115	112556	4.432204
117	79132	4.376349
120	5008	4.460785
120	112556	4.629539
123	296	4.478848
124	31658	4.290737
125	71264	4.533021
126	94959	4.431868
127	3030	4.447776
131	1377	4.701997
143	5400	4.659169
143	47099	4.700805
144	7099	4.230276
144	134853	4.376517
145	2947	4.502213
145	59315	4.400400
146	922	4.431355
146	30810	4.711277
146	31658	4.341904
149	111	4.354942
149	1234	4.343714
150	2858	4.499079
157	1281	4.416601
159	68954	4.319923
160	58559	4.477838
160	99114	4.412585
161	58559	4.453599
162	858	4.435787
163	80463	4.468639
163	81932	4.455579
166	1230	4.456409
166	1244	4.502316
167	904	4.366817
169	1235	4.499841
169	4308	4.719895
170	3307	4.435023
175	1704	4.374044
175	63082	4.479130
177	73881	4.642952
178	364	4.616253
178	858	4.484611
178	912	4.386871
178	1136	4.364814
180	7156	4.356114
181	2858	4.471532
182	1035	4.660055
184	1198	4.364802
185	175	4.658577
188	112552	4.361136
190	4226	4.410402
191	2905	4.330173
191	3362	4.334561
195	898	4.477548
198	76093	4.434197
201	6	4.586743
202	1281	4.446423
205	74789	4.614590
207	84601	4.687602
207	112552	4.361348
207	116797	4.400184
209	50	4.382598
210	68194	4.673699
212	594	4.531272
212	1240	4.524139
217	84716	4.555226
218	8665	4.453198
220	327	4.379204
220	6187	4.487740
222	253	4.613500
222	2664	4.609849
222	79702	4.589549
223	68237	4.427375
226	904	4.320289
229	8961	4.531932
229	78499	4.411878
230	904	4.335134
231	109374	4.303201
233	1206	4.714486
235	904	4.382048
237	47404	4.526096
238	8638	4.487016
238	41997	4.462424
239	750	4.333713
250	5618	4.312803
251	1284	4.390663
253	1262	4.393403
253	2019	4.430296
257	1617	4.429074
257	2858	4.486078
259	296	4.326375
260	109374	4.298344
264	3444	4.824434
264	6365	4.965950
264	59369	4.467021
266	89774	4.408618
266	96588	4.617640
268	457	4.496114
268	858	4.488357
268	1198	4.445185
270	5418	4.479380
270	33794	4.554860
271	2329	4.365498
272	31420	4.463273
272	98243	4.578285
275	95654	4.561896
277	1284	4.365425
277	6669	4.541545
278	2132	4.741807
279	78637	4.493693
282	1573	4.378708
282	1784	4.534535
282	1945	4.372924
283	3030	4.492696
285	326	4.615199
288	2396	4.494080
291	527	4.429781
292	2959	4.389819
292	3578	4.568253
294	1244	4.459870
295	1288	4.587987
295	2019	4.453111
296	54001	4.719711
297	4011	4.481681
297	58559	4.485606
298	1217	4.422458
299	3000	4.387840
300	2502	4.416334
300	2542	4.567267
303	953	4.763939
303	1259	4.671130
303	1704	4.453080
304	1036	4.496664
307	7815	4.439268
310	1	4.521747
311	2858	4.439029
314	111	4.324177
314	5618	4.310118
314	104841	4.580662
315	50	4.446912
315	480	4.663489
315	2571	4.477299
318	1199	4.545502
319	5418	4.487456
319	8665	4.539913
319	112552	4.280020
321	1265	4.488234
321	4262	4.561845
322	48394	4.540353
323	48516	4.384662
324	44195	4.447542
325	951	4.494314
325	1280	4.549664
325	1291	4.504364
325	3462	4.314211
327	2019	4.382040
327	5952	4.370224
332	608	4.418527
332	908	4.310983
336	31658	4.384640
338	1947	4.528894
338	3000	4.515196
339	1212	4.382897
339	79132	4.450667
341	1178	4.520782
341	5291	4.406762
343	54286	4.453956
343	74458	4.484829
348	38061	4.570007
350	904	4.244995
350	57669	4.458790
352	115617	4.479358
355	296	4.397380
355	750	4.413963
355	5995	4.453454
363	116905	4.712608
364	3967	4.713764
365	17	4.451240
365	61236	4.559687
368	2329	4.401822
370	122898	4.453580
372	3252	4.510487
372	89492	4.737570
373	5618	4.383935
376	908	4.329599
376	55820	4.666008
380	912	4.297809
383	904	4.404742
386	7156	4.429779
389	3307	4.383795
389	7361	4.519912
393	59369	4.454384
395	89753	4.453416
396	527	4.456295
396	1203	4.400661
398	92210	4.689372
402	59315	4.591309
404	91529	4.449582
408	4226	4.357523
410	44199	4.497566
413	166	4.703554
414	296	4.427789
414	7361	4.513986
414	112556	4.568987
417	2959	4.382389
418	112175	4.539641
421	3147	4.469684
423	112852	4.390872
425	3578	4.457870
426	50	4.441081
428	86781	4.470067
431	1276	4.271302
432	63082	4.425337
433	8961	4.507292
434	56782	4.561180
436	1022	4.719309
439	80166	4.532429
439	92509	4.617343
441	3435	4.426593
443	8638	4.485820
445	750	4.326356
445	1090	4.549215
446	84772	4.671948
446	115713	4.644164
447	5064	4.604795
449	1254	4.479272
449	1299	4.397498
450	54286	4.646841
451	1127	4.560482
451	79357	4.545510
453	1	4.516440
453	31658	4.375104
454	5008	4.351191
454	94959	4.414264
454	102445	4.422712
454	111362	4.493372
455	50	4.428295
455	2571	4.451036
455	58559	4.523722
456	527	4.386206
459	7099	4.248185
460	318	4.552391
460	27904	4.477408
461	17	4.487309
466	2268	4.647304
466	91529	4.357820
467	2762	4.410255
469	48516	4.216373
470	904	4.308245
473	905	4.279809
473	1254	4.482614
475	1234	4.318242
475	72395	4.673002
475	81847	4.658307
476	5291	4.380398
477	117517	4.644165
478	953	4.559612
479	3471	4.640707
479	104841	4.699711
480	908	4.331639
481	116797	4.371251
482	66371	4.487712
483	1270	4.607449
484	1217	4.519421
484	55290	4.513207
485	858	4.354157
486	296	4.410661
486	2028	4.457269
487	65514	4.486752
488	1230	4.571908
488	2791	4.608861
490	102588	4.560348
493	1396	4.438847
494	4993	4.462310
494	5952	4.477730
499	19	4.587718
500	1240	4.371027
502	58559	4.457539
503	5418	4.583125
503	74458	4.543859
504	750	4.355642
504	922	4.397961
506	1210	4.413679
507	48774	4.455167
508	72641	4.602445
518	2944	4.517169
520	6350	4.521492
520	48516	4.325227
520	48780	4.486778
521	76093	4.548061
522	3147	4.346216
524	953	4.500644
525	1193	4.258861
527	608	4.400888
528	122882	4.547930
529	930	4.573569
531	1196	4.547042
532	923	4.359477
533	30749	4.440727
536	109487	4.346226
537	59784	4.474443
538	541	4.385884
540	78499	4.487992
542	5952	4.449597
543	3275	4.679372
543	67997	4.660874
544	5952	4.427083
545	6870	4.600140
546	112290	4.436417
547	318	4.606152
547	527	4.461405
547	1207	4.276207
550	608	4.298790
553	115713	4.597678
555	3363	4.666588
556	5500	4.399580
559	84716	4.654622
561	2329	4.378900
563	111921	4.590054
565	84152	4.511054
566	110	4.442507
568	64614	4.443671
568	112552	4.262079
569	1193	4.367848
569	1208	4.397778
570	3030	4.336105
571	6879	4.524877
573	3470	4.697275
575	1207	4.324941
576	1732	4.612146
581	3030	4.385423
581	31658	4.357084
584	94959	4.331015
585	76093	4.491941
586	2160	4.605318
592	2019	4.366116
593	70286	4.498063
595	7164	4.593097
597	91529	4.398032
599	8507	4.659809
599	89492	4.630551
600	112290	4.479637
601	111	4.385547
602	1217	4.633925
602	5971	4.287129
603	3030	4.371857
603	5008	4.401412
606	2019	4.325928
607	1136	4.477322
611	68157	4.636909
612	112552	4.365497
613	111	4.312121
615	2908	4.579670
619	4878	4.604911
620	2019	4.333473
621	64614	4.429784
622	2186	4.583641
623	2329	4.384901
623	64614	4.519874
625	50	4.516377
625	91529	4.330785
631	8228	4.335057
632	858	4.407775
634	72011	4.437203
634	89774	4.360750
634	105504	4.565097
636	1207	4.325444
639	3967	4.573779
641	150	4.537262
642	3462	4.377288
642	7361	4.425785
643	1411	4.482654
644	2917	4.584347
644	38038	4.538696
647	2571	4.501183
647	68954	4.608248
649	5618	4.437937
650	5618	4.350925
652	1284	4.393215
655	175	4.543134
656	1214	4.417380
657	3310	4.574993
661	1617	4.395862
666	106920	4.657090
667	1178	4.513719
667	1200	4.425078
670	50	4.392537
676	113275	4.630348
678	5995	4.348558
680	4246	4.663847
680	8807	4.606096
682	88125	4.399803
683	1199	4.729010
683	4226	4.394019
685	215	4.665311
685	2427	4.682739
688	7361	4.569822
688	60684	4.595212
694	608	4.388426
695	87232	4.472690
701	457	4.535684
701	1193	4.431305
701	4993	4.466426
705	54286	4.522254
707	91500	4.566533
707	96821	4.404812
710	2959	4.350773
711	100714	4.545721
712	1022	4.466089
712	27831	4.525022
712	44199	4.319918
716	595	4.433009
716	2085	4.577911
719	1148	4.555115
719	6377	4.653377
720	72226	4.602446
722	898	4.574099
722	5690	4.408547
727	5618	4.361711
731	5498	4.557578
732	508	4.627827
733	527	4.375895
733	750	4.360438
733	112852	4.397972
734	2028	4.491158
736	1196	4.610969
744	112556	4.552323
749	4995	4.536503
752	54997	4.498844
753	296	4.369102
753	5418	4.426040
753	31658	4.382215
755	7361	4.442354
757	68157	4.573747
765	3556	4.452847
765	4262	4.613028
769	6708	4.551297
769	6953	4.488186
773	81834	4.559190
779	356	4.463762
779	5952	4.420813
780	2403	4.470390
780	2797	4.403022
780	4262	4.437636
781	112138	4.568883
783	1203	4.401472
784	81834	4.610936
785	3462	4.378135
785	5291	4.316760
787	1302	4.587506
787	2012	4.687627
787	2641	4.697633
787	4321	4.602187
788	17	4.518519
791	64614	4.490926
792	98017	4.756526
793	898	4.595005
794	2712	4.509022
796	2186	4.570972
796	2804	4.520022
799	41997	4.527785
799	54997	4.550874
801	71899	4.539601
802	3307	4.461142
802	8368	4.653921
803	318	4.525938
803	66371	4.362053
803	109374	4.365080
804	3996	4.454683
805	5816	4.545029
806	5418	4.505220
806	60072	4.537452
809	79091	4.553403
809	96079	4.469177
809	109487	4.359864
810	34405	4.407258
814	2028	4.437589
814	8132	4.413283
815	2762	4.452631
816	122892	4.525273
819	96610	4.558389
821	3462	4.281853
821	5008	4.371220
821	5291	4.364626
822	58559	4.466103
823	923	4.365216
827	1203	4.426919
827	1278	4.674253
828	593	4.487318
828	1212	4.431341
828	5971	4.228096
829	2858	4.584336
831	4011	4.511099
832	54286	4.449839
832	68358	4.466142
833	8125	4.619288
835	17	4.594142
836	1204	4.430614
838	2019	4.329788
838	2459	4.531977
839	2413	4.581301
841	2966	4.516113
841	78039	4.436597
843	858	4.514032
843	46976	4.791322
846	1719	4.544803
846	2019	4.380367
847	3527	4.597746
848	1968	4.499807
848	2011	4.638808
851	1197	4.343694
852	903	4.408079
852	908	4.340101
853	928	4.587183
853	2401	4.682838
855	7099	4.464641
855	31658	4.350041
856	3578	4.545838
856	63082	4.474994
857	2329	4.355053
857	2997	4.468230
857	4014	4.490604
858	593	4.449011
858	5952	4.447374
858	7153	4.479981
860	8970	4.519510
861	5952	4.448674
871	608	4.503164
874	4327	4.588800
876	2019	4.329165
876	5618	4.326402
876	5995	4.319798
877	4144	4.398217
878	48516	4.341975
879	106920	4.486935
880	2019	4.439077
882	73881	4.739028
883	923	4.309565
883	3147	4.521189
884	117867	4.559390
884	118706	4.601332
886	223	4.554929
886	68157	4.478322
886	97304	4.632552
887	903	4.359314
890	1921	4.715339
893	5418	4.491442
894	61160	4.529185
894	69844	4.524874
894	76093	4.316617
894	96079	4.455262
894	102445	4.512274
897	589	4.481316
897	1270	4.524691
898	296	4.418325
900	27834	4.628053
902	1299	4.489086
903	750	4.358592
910	599	4.631331
911	3753	4.799443
913	1203	4.435172
913	58559	4.541558
914	112852	4.371874
915	593	4.450008
917	3275	4.577521
917	3301	4.549634
918	3462	4.368963
918	3468	4.453056
919	112552	4.283039
920	5291	4.307940
921	112552	4.321514
922	76093	4.480849
928	4993	4.372696
929	48043	4.599835
930	3578	4.599104
930	3996	4.565900
933	112623	4.431637
934	5291	4.328195
934	56782	4.651971
938	1584	4.609436
938	2745	4.553742
938	122882	4.656715
940	48516	4.458084
940	58559	4.588901
940	81591	4.717233
942	5618	4.396326
944	1704	4.531113
945	109374	4.290194
947	296	4.292714
948	5291	4.277587
949	912	4.298902
950	922	4.444336
950	109374	4.228120
952	2019	4.457272
952	6350	4.538584
952	7099	4.410419
952	34405	4.428899
954	1148	4.446860
955	2501	4.578880
955	6565	4.787341
955	8368	4.636752
956	1196	4.459533
956	1198	4.443992
956	2716	4.660038
957	5995	4.364690
958	3147	4.623831
959	908	4.323390
959	4262	4.637142
960	913	4.519334
961	1200	4.556361
963	608	4.474762
963	6870	4.585138
964	38061	4.556197
964	95654	4.569460
965	7072	4.801068
967	106100	4.526327
969	1230	4.530284
970	30816	4.623063
971	1197	4.480415
973	104944	4.428890
977	4226	4.469687
977	5418	4.590343
978	84152	4.474764
980	908	4.390510
981	6365	4.681290
982	924	4.681507
982	1199	4.605216
983	1204	4.551941
985	2959	4.358193
985	3275	4.517179
986	80969	4.686326
987	912	4.354519
988	90374	4.639765
988	90430	4.725724
990	457	4.453414
992	104944	4.419309
994	3289	4.507551
996	45517	4.490940
996	111362	4.388411
997	5108	4.525279
998	858	4.434353
1000	296	4.435569
1001	923	4.376633
1002	4223	4.449187
1002	6787	4.492466
1003	904	4.317645
1003	1032	4.532691
1003	2096	4.587354
1004	113275	4.649967
1006	2858	4.444197
1006	7980	4.560590
1006	47629	4.455322
1007	1291	4.501338
1007	91529	4.487877
1009	4406	4.660356
1010	4993	4.518891
1010	5952	4.459923
1010	48516	4.323900
1010	58559	4.578710
1011	57669	4.466972
1014	2096	4.464178
1014	2288	4.351413
1014	3256	4.476444
1016	5995	4.421051
1021	3307	4.414593
1022	105844	4.578318
1024	2571	4.375658
1025	79132	4.509993
1026	109487	4.338579
1028	318	4.591626
1028	527	4.539178
1028	750	4.328833
1028	904	4.355678
1028	2019	4.391429
1028	3996	4.516891
1032	1204	4.384537
1033	73881	4.494675
1034	6350	4.509358
1035	79132	4.360916
1036	6852	4.716562
1036	26122	4.548244
1038	50	4.422405
1038	593	4.449609
1038	116797	4.381745
1040	112552	4.324947
1047	926	4.451436
1047	1256	4.549051
1050	951	4.435486
1051	2186	4.451381
1053	3980	4.428048
1053	81834	4.550028
1055	2947	4.478360
1056	1198	4.452681
1059	1732	4.568596
1062	66371	4.428301
1064	5952	4.473297
1067	33794	4.330251
1067	59315	4.477636
1069	73881	4.641877
1071	26122	4.645245
1072	1907	4.600236
1072	116797	4.449608
1077	733	4.724902
1079	104241	4.529423
1081	110	4.460321
1084	356	4.611521
1089	858	4.453483
1089	2959	4.327300
1090	110	4.395259
1092	64614	4.454515
1092	112552	4.319721
1093	1287	4.438577
1094	904	4.328064
1095	2160	4.665866
1096	1265	4.500222
1096	3462	4.347529
1097	109374	4.277189
1098	150	4.501661
1098	7361	4.335933
1099	6669	4.528691
1102	3801	4.359935
1102	8228	4.342544
1104	904	4.341904
1105	5618	4.461535
1107	1252	4.339770
1109	1148	4.385819
1109	1610	4.409206
1109	97913	4.586353
1112	1566	4.576647
1113	122892	4.454384
1116	933	4.677378
1118	919	4.612835
1118	1035	4.754183
1119	134853	4.430978
1121	2997	4.471186
1121	4226	4.367784
1122	4848	4.483499
1126	2762	4.384814
1126	8961	4.480038
1132	34534	4.738281
1135	110	4.375009
1140	555	4.606554
1141	55247	4.502558
1143	6669	4.491373
1145	2858	4.376126
1146	112552	4.443444
1150	1148	4.498158
1153	4993	4.392754
1154	1248	4.667847
1155	122882	4.583788
1156	48394	4.387662
1157	86781	4.454279
1158	6662	4.569115
1158	112552	4.374037
1161	48780	4.525958
1161	74458	4.625944
1161	76093	4.386393
1163	48394	4.472069
1168	296	4.453059
1170	99114	4.335848
1172	1198	4.428605
1172	104879	4.579163
1173	541	4.343514
1173	926	4.466832
1177	1244	4.511537
1177	6643	4.327323
1178	82459	4.487412
1179	1136	4.288112
1182	6	4.738418
1183	2186	4.486818
1183	3462	4.265720
1185	8961	4.474862
1186	2959	4.470501
1187	31658	4.275427
1188	66371	4.454792
1189	3462	4.307144
1191	68157	4.628372
1195	130452	4.665412
1196	6708	4.552426
1199	114028	4.499705
1200	5618	4.435087
1202	7099	4.396857
1203	112290	4.346756
1204	1208	4.391703
1204	1258	4.626167
1205	3000	4.407221
1206	7153	4.435240
1211	2657	4.795369
1212	1207	4.321703
1215	104944	4.494117
1216	103810	4.677924
1216	108190	4.658390
1217	1197	4.432772
1217	1210	4.499256
1218	4226	4.364396
1219	541	4.351254
1220	5666	4.490468
1222	908	4.273462
1222	91658	4.612385
1223	590	4.427199
1223	1036	4.521496
1224	1193	4.336971
1224	4963	4.676585
1226	31658	4.330702
1229	88163	4.498102
1231	912	4.375432
1231	68157	4.507543
1233	527	4.349153
1238	134853	4.478587
1240	6373	4.542028
1240	8368	4.568254
1242	3006	4.494330
1242	8368	4.467110
1242	54286	4.457010
1245	48780	4.451218
1245	97304	4.721672
1246	750	4.370575
1246	1252	4.430051
1248	527	4.398500
1248	2959	4.468136
1248	5952	4.467262
1249	2019	4.436541
1250	1219	4.430256
1251	56782	4.554513
1252	85763	4.753648
1254	105197	4.690249
1255	110	4.426057
