2719b8938c6673be0738523c7cc88a20,5618,4.41147710642
1ac24c5d40258d0fb475b6245f162f8d,53125,4.27963650882
cb603ecba154cdc0549f6e68c337bbbf,88810,4.82659770432
17235440467a3b5faf89d0a2277feda7,8665,3.77517470419
36f31ef9879b4de96977aeba94878581,8491,4.27728909199
a649bf26003b3d4c1e55d9c469cbc265,3462,3.69414958331
ba6622414cd86ced4ae40451c1c2bacf,1214,4.31752964064
1f155858866b7f4a9f2e578c78990abd,6187,3.92496270881
b0e4f1fa6808bc72886d13576b20d09c,5952,3.79610526354
9cc83711ac7e212d0f0f6712671f50f8,112171,4.33548445656
8721a2ca39c7cadb9720d947fa435175,69844,4.3411132408
7b6440fc5b34801be1b47f2a64bb7c45,1204,4.41003006115
3d13b4f4f99173d841d81e567663fb4c,112290,3.92743974331
d0d3965c9b645c0aaa45778a76526376,109487,4.38645827523
3db7d411003e2c27d64616a9615a4a00,73881,4.44355663729
4d1a767641412b7937a758989ae0c893,1,4.18769187011
625f88fb17ac40171df6a6cdab29ec6f,112552,4.22292664807
8f61ad2a1f93519bfbdd0ff541c586c4,356,3.97353751088
f7b0502be8c86203ce6acaffe59f993a,923,4.23465054258
39dbe43b28893aee30ad26cb77dfa95c,912,4.40823656646
a9f802ec45b1956307f180e4adee43ec,318,4.62363616881
553b6e731d86f7a97fd4825216baeea7,59421,4.82466779374
da7b09437c85d423842da348275dcd1c,3030,4.84319986794
a7facf9671c4dd8d412b8b874ef41ec9,1212,4.67939224429
e2db1205361289699738f96463e37971,1704,4.41729415935
a44dec6fbde886cb3e3770314cabb44e,4993,4.18077213525
a33279d122c51c85d9ea9a3029221af9,63082,4.62096349696
3f77830c1b96c0ce003e248a069cf61d,1945,4.72575238019
9ba0ccf0a69ae15c85d1b289baa4d494,4321,4.54796575126
511f3a1b4cb8d42dd8b653facbf80d94,1225,4.19345249776
93c69e53c4efd6eb44fbb7af48d19136,924,3.91621549745
f646cbc7239f2ade27bb6ad253464a8a,5400,3.77854787483
0bf9fd0830a82e66b5d80856bad039ad,66371,4.29447723318
3b7738c7138e89652dd770103601668a,111,4.11187036846
0c6e74d0739fb94e2f3c8e5605497bbd,97225,4.10985233021
0bc016ffff15a571df8b1bb88fa75df9,33660,4.17919318257
2e3fd5ac66876b88871475e223e2a886,2019,4.02930221892
ba6622414cd86ced4ae40451c1c2bacf,1288,4.14945127678
327856e80e5b3d161fe06de77dae0a75,5995,3.82061463429
4d297110d13db86e8a2b264b0a0c17ff,858,4.19702171777
28d1ec8a18efaf00e06bd3bb74129739,595,4.45594140812
defe8d29021248b0166b8581215d6f8a,1198,3.99870368395
c6c3ff402d1a4290a155a1bf987802df,50,4.17529188389
a46119e467d44860527967cf566075bc,79132,5.03786871474
4bf51c911ef78b661c42093a975cfc26,104879,3.71268036647
d28b31aa4521ba8f2c8ccb5a360102a4,3275,4.63450627882
dac2991373c7f8f4027b6830ba556b54,104944,4.03622486277
1e0b304a9275e1e1579cceab9c476c55,922,3.83730501418
075d07460cd55b9f0eb977b5b1929759,2710,4.53869896375
3cd0ce2ce253d0f561af971c7d589c67,4011,4.00148880288
75a54727bffcbbb561da9d3eb604f28e,98154,3.98688110538
4cf755cd3340dcd268c7b225e5271e9c,5630,4.6090579881
1589809ad03d8e959aa877fcb4e2d409,32,4.35313302527
b6a8cb7e55cbf2c1bde7f2b252203272,1219,3.82838822358
f0bd627b1d3777fc865b75df1d9b766a,527,4.52494433806
7fb298b2310380560cd02305b2c275d0,100244,4.52596066599
b29d3c21387891c26ac03a7e77606c69,66371,4.2641600927
7d3db4ee0ff68aee6b927acb6b164e1c,33615,4.53919079217
4a4f9471dc1b4c82ebcecb67487468ba,69844,4.5134769802
030001ac2145a938b07e686a35a2d638,940,4.35506136509
aa675e0f8ee4c6123a9a0a3fb1e493c5,2916,4.36981984322
03b6619900e1f5554bc066fe5be755ed,7143,4.30299189073
4d3868d25a632ec1f26b9bd2d9bc5678,30749,4.94542489328
f90a29aa84b33f6c7532b085ec8e5bbd,527,4.532895765
25314c2d41b805ee95da48e9061236d3,8228,3.41210949585
2dda4335718e2e885866d9dbd4f3382b,80549,4.61035044816
581318c4039db9284d28dd41480c7d4c,7361,4.7901721023
364cfee0c3400e1c7245985dae332c27,47610,4.3132488531
830f7404850f7e28ec2ce2fd10a4bd76,54001,4.45163860417
a44ec027de6b34346b72ed825037f742,5291,4.25078527052
26bf016aead3482fc145b5e2a5617ccc,608,4.80250782577
6d1bdc8e4530149c049564516e0213f7,72226,4.95527344172
838c3893b7166571c97e796dcaf456d7,68157,4.95967390351
2d96d577c21941aa46a8481049f32459,102716,4.88114694952
14dcbc892d656fbd87561cae420e25d6,48516,4.60147638368
7d728e298bd338a2a5d184cd2fa1a3b6,1584,3.96136958845
311de15c80a38f9f595623bb424035c8,33863,6.60661731429
4638502dc978788ec9d44e64e43a6757,750,3.92611520907
f838d1d132a5028c86ea7b6466d27245,55290,4.84818119047
e2204477f3afeea645af4c0ec96356ae,97304,4.36711985131
f75ca3a770eff0f9ec5cfe7f8958ee95,3176,3.74572442582
746afce63adb1b43ac17abb1ddbf67ae,1276,3.85020974162
c9b35948d6fe8f8f1615dd014889a1d6,56152,4.79070446952
20713248bf5a8181bc2feeb0ffbf9ee2,104944,3.69639932169
d5933a70c5da3152b798aa66e3bde144,115617,4.42827659563
820c97972b265b8f1c3511959e80f974,8125,4.47366917949
04baa80dbe358bada88a436fe03c4e94,72011,3.99148817532
b04eb60d29cb639ada91f0b7bffaeb6d,2571,4.65821668244
1ea79fb201395668f5974ec1ed804918,88810,4.1162882524
50d7f1715a6943e6d354c0a0aaf5bffc,1207,4.47282400909
1ab3a4c2921d8da640854819b0f6cfce,5618,4.14969721977
5875cd97b39b062afb9540c87455733e,1200,4.92320403748
b70e34923c21e3554bc08453a3819997,296,4.10561426061
1d7cc6d2626804e4ceba478cc00a7ec1,3307,4.15261879361
13b11bf0115037a2ad23c68af45bebbd,99114,3.92233640399
08ee9907c0ee0a74246b27e2e6f1068d,55290,4.45448610487
a3b64300c36aadb8b08c5ca69102d24a,7766,4.69904300075
cb603ecba154cdc0549f6e68c337bbbf,56607,4.41383006529
ca42445099963639613922aa4577dbcc,3435,4.34362100702
4638502dc978788ec9d44e64e43a6757,3996,4.24742296689
e026e74f7cebe2ace23ae117b0526bc3,119145,4.13449546159
54ed05ae278e7b51a9b938dc416db9d0,2571,3.9924954245
d7443883fe8c7f36f7c3eaa2403ec820,65216,4.50599739751
ec25b6b66b2e49b7e0bb3e74a23a65fa,1148,3.7717422128
00fa91e202f5e48aa34c05d97867fa74,3591,4.1913686409
7fc76289415411ac50be794df58a4742,111362,4.56667245757
e19deafc191fbda7a93c0f2edfd32fb6,1210,4.21371040878
b7e8a92987a530cc368719a0e60e26a3,101895,5.02936033261
e6c8e0e085aff915b4f23e3e9b56a6ee,1197,4.73839394468
653bb2f69ddd19e1cf1f9e1871916d71,91658,5.02128545995
43c6d5d68ebec78af62a3ab2f6326e65,94777,4.42108518251
e6c8e0e085aff915b4f23e3e9b56a6ee,339,4.29519069576
ce65a5a2bf0cc2f6205d84bdde2694e0,106100,4.58806964821
0abb6de2204f89752425ce67efcb8a45,5618,4.46679418729
61629488d492042f593772c3670dacf7,2858,4.23110133179
7eff941fb12dfce8f7ee4c2df3ba7c95,52328,4.6214086223
3ba0063305ea3419004e4ad187e303c9,457,4.19632472457
261e43f305e15890fb05e08ec858746f,2858,4.63049826499
4638502dc978788ec9d44e64e43a6757,750,3.92611520907
5f86dc10a25ee327726b28c9a9e33940,64614,5.14679949794
cd68d240594343524591e376e89d9e9e,1136,4.35632921348
5b195b2c2a17cbbcfebed83a8c608163,97304,4.39153889962
8785e1793c5b4c1937d2cf759fb43bc9,3147,4.38759134543
0f741cad145cb26ecb0105b3525e1ecf,2329,4.23470938775
638167696ccf09b6cac03aff39ac381a,924,4.43699238081
581318c4039db9284d28dd41480c7d4c,2908,4.57214596627
e0dd36c0936159d27d8189e4d5bcb253,112552,3.7124110282
a1fedc8de294a95fcb8efcd83ec5854c,3468,4.55409324899
8b595f18e622a12adb4c90ead5308b52,104374,3.95691102625
def8e185dcd32aeba27c32c564bd4c0c,55247,4.25921462313
a365eb5c2bc825c8bb833ff0bd3f17c7,1250,3.8393026459
a212e4171f5f98e0de4b22432652b5db,107883,4.20971036865
810b5710d655a3c837fb6cf8d098fe88,1204,4.43687642149
8785e1793c5b4c1937d2cf759fb43bc9,1234,4.31955748317
0a15cfbb832dad71e3dff5a54f6f6744,1259,3.99148226741
01e4e18e2e21b84ee1c5813fd5d3797f,74458,4.06349298662
8e329312be48f793c2f74742d74b6d3c,30749,4.20761057705
574c857ea4e6df0d97f75df6a03510a5,1234,4.08721061558
1f155858866b7f4a9f2e578c78990abd,6579,3.89836091844
f805cf9589d118d8b804df78f0aa67da,7926,3.85287344808
57f9bed9481732511e2bfd6951c899f3,296,4.08977153229
0af6e4acd1cddf76c5378d20e3bfcb9f,5816,4.62942029778
fa33b1d1b69797917d97252880449a30,135567,4.47391090886
e6cd1317760d4e38601623203f521e86,2858,3.55682322395
3e3f17d2869814e8eccfaf15444f871d,5618,4.61449572117
4d297110d13db86e8a2b264b0a0c17ff,46578,4.81412850405
4d8a309ea0701db6533cce8cb8af1b99,7361,5.09652035728
1b6bfa79948bb414c1dc7c0717a05fce,44199,4.00976669265
cb603ecba154cdc0549f6e68c337bbbf,134853,4.32849865245
9ba0ccf0a69ae15c85d1b289baa4d494,2407,4.57556577932
1e4c3df3f3db6c1cdfb8716b1c241fee,50,4.51960685938
cf8ca4fcc5783cae23738fb531c43fce,2076,4.90194593101
fcae1da08cada2c0d65feadac557de3e,3361,5.11115537574
fd99aa6b3db8e643e05a43d034a1ab14,457,4.4812408546
7ff282055122bf318a5e4b75e2b914c6,78499,4.07471291499
ac0008aaa566005c7783b3a5096c1c2f,58559,4.29798518439
8166a7a2d97e96ff235e46d3d30cd86d,3462,4.32312430284
54f4628eb1a5db6fa1bfaee4b0c03e96,7361,4.7347216668
dc22a8f8592618aad36fc082078c172a,2028,4.92046323577
989b42a627f93ec44b8292cf6bdc7f37,5971,4.16755038066
2149621bd4ab5af7fbd4f9e7c492247a,910,4.26939400202
f03abf8c0274f20c03af1fda78dd5055,3030,3.81032810243
