0	1148	4.65808524147
0	1219	4.68182847662
0	1230	4.98496815717
0	3462	4.98064967901
1	1198	4.57887880728
1	2329	4.5781338402
1	2762	4.55542144046
1	2858	4.56367936909
1	30749	4.5746198828
1	58559	4.63583841066
1	79132	4.60368284612
2	926	3.88331967883
2	947	3.84626876492
2	1207	3.87740843621
2	1244	3.82651036864
2	1250	3.81197819309
2	1299	3.85699934912
2	4144	3.81572724668
3	5618	3.60494011586
3	7153	3.54150910591
4	107081	4.32523599462
5	5618	4.96487685143
5	5952	4.56727381044
5	6711	4.26252042092
5	7153	4.60318032016
5	7361	4.46995710678
5	33794	4.55669894744
5	48516	4.34863813624
5	58559	4.79763995616
5	79132	4.39598359045
6	110	4.18387705142
6	5008	4.10581043298
7	50	4.02266890852
7	4995	3.94877900256
7	5989	3.91620531172
7	48516	3.96777274392
7	48780	4.04311764175
7	58559	4.03461226396
7	91529	3.99519377503
8	551	4.07782658676
8	104944	4.14159609121
9	2288	3.79499166055
9	2395	3.4966760717
9	3160	3.93113322943
9	3481	3.46896166973
9	3499	3.54976703652
9	5618	3.87553826409
9	44665	3.79827039419
9	48516	3.46965889313
9	68954	3.47728885745
10	34405	4.21588266987
10	54286	4.19329377092
10	68358	4.19205221919
10	109374	4.2345296461
10	112290	4.24667088811
11	5971	4.5049446075
11	8528	4.39720269932
11	31658	4.42538754549
11	34162	4.35566843308
11	47099	4.83189931432
11	52604	4.59150476146
12	296	4.17555091637
12	1136	4.41162439682
12	1217	4.20311120143
12	3307	4.22144383115
12	84716	4.48385174962
13	166	5.0
13	42725	4.86410239751
14	1234	3.88786575734
14	1259	3.78865944407
14	1262	3.83486368601
14	1266	3.8646924633
14	1269	3.81418767663
14	1276	3.85108817087
14	3468	3.90129915277
14	7132	3.81811227308
15	111921	4.81590179146
15	113741	4.48838859857
16	6350	4.58426225344
16	7099	4.60228168444
16	7156	4.61560185551
16	55442	4.49178040971
16	76093	4.52116563703
17	6708	4.65841558161
17	30707	4.25803585795
17	48516	4.37001325538
17	49530	4.37706480869
17	63082	4.57205241654
17	68157	4.51408610242
17	78499	4.37347109586
18	431	4.83281613388
18	912	4.78106036894
18	1219	4.643476987
18	1466	4.941756508
18	2502	4.68222393918
18	2542	4.92130920933
18	3000	4.48047294302
18	3996	4.57712086843
18	68237	4.54886556369
19	356	4.25393485382
19	527	4.26590646782
19	3462	4.25210700519
19	3504	4.14166692827
19	94959	4.17166129859
20	253	4.14943979828
20	357	4.10265957509
20	1204	3.96160333149
20	1278	4.10092250717
20	1584	3.96136958845
20	4975	4.0721529018
20	5690	3.96703867048
20	7099	3.95669745569
21	111	4.13403502756
21	4366	4.35011138917
21	5008	4.11987599915
21	5690	4.11101261685
21	5971	4.16755038066
21	7156	4.11184778358
21	52245	4.16783984023
21	103339	4.22948491475
22	380	3.5393206122
22	1097	3.54435177609
22	1370	3.54685012933
22	61160	3.53392484056
22	91529	3.5424034178
22	102125	3.54356846927
22	102445	3.63533039055
22	122892	3.71682184473
23	86781	4.56481956556
24	66371	4.59946263814
24	102903	4.36346653328
24	118700	4.38504468041
25	150	4.66747318279
25	296	4.81392843292
25	588	4.75048348038
25	595	4.73949337204
25	1240	4.51766830149
25	8360	4.57894180021
